invoice_id,vendor_id,buyer_id,lender_id,amount,tax_amount,discount_amount,currency,total_line_items,avg_item_price,invoice_date,submission_time,vendor_account_age_days,time_since_last_invoice,invoices_last_24h,invoices_last_7d,vendor_lender_count,vendor_buyer_count,repeat_vendor_buyer_pair,unique_lenders_used,is_round_amount,amount_deviation,high_value_invoice,weekend_submission,night_submission,line_item_similarity_score,description_similarity,is_fraud
87f8490e-2cb8-4d7e-be31-dbfc453cb7a0,V_0028,B_0002,L_006,24069.3,2406.93,716.97,USD,10,2406.93,2025-11-05,16,1791,34,3,12,3,10,1,2,0,0.01,0,0,0,0.3532,0.3925,0
022aab9f-149d-4f84-8a75-04afd3c434da,V_0136,B_0066,L_003,42392.88,4239.29,1620.12,USD,39,1087.0,2025-08-01,15,273,53,3,4,2,14,1,2,0,-1.2,0,0,0,0.2062,0.7079,0
c8121bee-5a11-4542-b5d5-508d6286d21b,V_0036,B_0033,L_007,13346.74,1334.67,540.69,USD,47,283.97,2025-11-24,23,1456,16,1,5,1,15,0,1,0,0.83,0,0,1,0.7937,0.1043,0
c94f166e-a35d-4a40-af81-cf8df2489c85,V_0143,B_0084,L_004,23747.04,2374.7,193.22,USD,16,1484.19,2025-04-14,4,1324,42,3,3,2,15,1,1,0,-0.63,0,0,1,0.7045,0.3303,0
eaf41740-7e09-4ca9-9db8-97c2ef49bef6,V_0146,B_0027,L_003,3053.05,305.31,78.57,USD,4,763.26,2025-12-03,6,249,2,0,0,1,4,0,1,0,-0.76,0,0,0,0.3288,0.5183,0
28d4f414-eb8b-473e-82a9-546f61b55b52,V_0001,B_0003,L_002,10789.2,1078.92,208.2,USD,28,385.33,2025-03-16,0,1294,38,3,9,1,1,0,1,0,0.36,0,1,1,0.7523,0.2085,0
c66cc381-4b05-412a-a7fb-6c218c42cce1,V_0076,B_0025,L_006,51823.14,5182.31,240.82,USD,4,12955.78,2025-06-21,17,654,41,1,11,1,10,1,1,0,-0.6,1,1,0,0.6154,0.4774,0
65041eb6-565f-4c4c-ae1c-0bdb8908ff49,V_0124,B_0036,L_007,15824.27,1582.43,606.41,USD,36,439.56,2025-05-31,10,1775,37,2,12,1,1,0,1,0,0.5,0,1,0,0.4078,0.4682,0
2c9990d8-71ec-4d98-bdca-5fb87f04bbda,V_0051,B_0094,L_001,28600.0,2857.4,1073.81,USD,12,2381.17,2025-07-13,10,1205,24,3,4,2,1,1,1,1,1.39,0,1,0,0.1311,0.3051,0
d86c0a91-2d41-4eba-8570-134aeef92ba8,V_0112,B_0056,L_007,37534.13,3753.41,172.71,USD,1,37534.13,2025-09-10,11,178,45,0,3,2,1,1,2,0,-1.35,0,0,0,0.7455,0.2231,0
5b02a189-649d-43b9-a94c-d6361a60f6a2,V_0139,B_0042,L_002,80000.0,8000.0,1595.29,USD,38,2105.26,2026-01-03,1,753,48,2,8,2,5,1,1,1,1.59,1,1,1,0.9158,0.5752,1
23b7dcc2-7673-4330-a9f8-82a0d6e472ed,V_0097,B_0069,L_010,52744.98,5274.5,1068.76,USD,25,2109.8,2025-02-28,16,888,35,0,7,3,11,1,3,0,0.97,1,0,0,0.1032,0.3748,0
918e9e54-8f6d-4808-8f5d-2bb7e832bc20,V_0125,B_0079,L_002,1955.14,195.51,36.27,USD,38,51.45,2025-08-25,14,1167,29,3,3,3,10,1,1,0,0.91,0,0,0,0.5096,0.1293,0
e5ab253f-cf98-4205-9fc6-0fced40b76b5,V_0033,B_0003,L_002,31023.24,3102.32,1366.85,USD,49,633.13,2025-10-11,20,1145,53,1,7,1,5,0,1,0,-0.18,0,1,0,0.7374,0.606,0
af3f046b-1fb5-4ad4-9a0f-abe055b9dc0e,V_0142,B_0001,L_010,42579.92,4257.99,296.36,USD,5,8515.98,2025-08-24,10,242,29,3,10,2,12,1,1,0,-0.59,0,1,0,0.1758,0.3509,0
2fc618c0-7e0d-4941-a9d3-cd05062215c3,V_0036,B_0063,L_005,47058.76,4705.88,435.01,USD,5,9411.75,2026-01-31,20,575,5,3,5,2,5,1,1,0,-0.62,0,1,0,0.6338,0.6709,0
40454109-d46c-4c97-92e0-2cc9c04b9315,V_0042,B_0019,L_010,13782.71,1378.27,230.36,USD,38,362.7,2025-03-20,22,542,46,2,6,1,2,0,1,0,-0.93,0,0,0,0.2185,0.1676,0
5ce603f1-4c31-417b-9e2a-cecfde3d800a,V_0076,B_0048,L_008,54515.41,5451.54,123.67,USD,28,1946.98,2025-04-26,0,290,8,2,9,1,12,0,1,0,-1.13,1,1,1,0.5762,0.5498,0
3f6fad84-516e-4d6f-8249-de3471485b23,V_0013,B_0009,L_007,55362.09,5536.21,1949.1,USD,22,2516.46,2025-03-20,14,1695,8,2,9,1,9,1,1,0,-1.95,1,0,0,0.2059,0.5548,0
2fa9759c-fa58-416d-8382-175f3aa05966,V_0144,B_0079,L_006,50400.0,5038.05,2230.55,USD,18,2798.92,2025-04-07,15,1673,33,1,3,3,5,1,3,1,0.98,1,0,0,0.5094,0.177,0
8339c7a3-ed4d-4679-8cb9-e54d4bb342eb,V_0116,B_0031,L_002,46357.19,4635.72,972.77,USD,25,1854.29,2025-11-25,11,135,3,2,10,3,12,1,1,0,2.32,0,1,1,0.7153,0.3983,0
7f311a30-40bc-4aab-b375-59d37f3dd434,V_0024,B_0015,L_010,48100.99,4810.1,2.47,USD,12,4008.42,2025-04-17,21,381,27,0,0,3,6,1,1,0,-0.53,0,1,1,0.1841,0.3249,0
7b059a2a-20f7-4b53-b5fb-8d01e16966ec,V_0113,B_0007,L_010,13735.19,1373.52,30.11,USD,30,457.84,2025-09-29,18,31,0,3,7,3,14,1,3,0,1.39,0,0,0,0.5138,0.1965,0
ac0a99f5-84a9-48f8-b544-e59a627dc913,V_0023,B_0065,L_010,47683.62,4768.36,1339.37,USD,21,2270.65,2025-06-17,20,1163,33,3,9,3,9,0,3,0,0.11,0,1,1,0.2171,0.6841,0
4b426102-324d-4e0c-a769-363c8c9c8602,V_0055,B_0053,L_006,58385.42,5838.54,750.52,USD,31,1883.4,2025-09-20,23,1279,50,1,8,1,13,1,1,0,-0.93,1,1,1,0.0249,0.6962,0
fd8415ec-d463-43a2-ad3a-f132df2fc35a,V_0138,B_0011,L_004,7700.0,772.6,280.2,USD,5,1545.2,2025-08-10,1,1587,35,3,6,3,3,0,1,1,-0.11,0,1,1,0.7682,0.5545,0
3d107587-7002-45b0-bef0-0ae6466686ac,V_0120,B_0038,L_004,23918.34,2391.83,937.21,USD,47,508.9,2025-07-02,16,1688,15,2,4,2,9,1,1,0,-1.17,0,0,0,0.4415,0.5054,0
76edf95a-0d2a-426a-bc1d-73ea6bd13948,V_0104,B_0035,L_009,56924.38,5692.44,2121.38,USD,29,1962.91,2025-11-28,7,515,57,2,10,3,4,0,3,0,-0.72,1,0,0,0.7725,0.0119,0
1f5d8374-0610-47b5-b0ce-10d0141f3e6e,V_0078,B_0023,L_006,20068.73,2006.87,383.94,USD,41,489.48,2025-07-23,12,1107,3,2,7,1,8,1,1,0,2.15,0,0,0,0.3319,0.5862,0
40f02f79-cadc-41ba-9997-a3db2302d6c0,V_0071,B_0091,L_001,50012.95,5001.3,1122.75,USD,22,2273.32,2025-08-26,12,1157,11,0,9,1,9,1,1,0,-1.54,1,0,0,0.4876,0.4682,0
6fea052c-b4f6-41aa-a724-686465087c00,V_0084,B_0014,L_001,29200.0,2921.49,1022.28,USD,47,621.59,2025-12-25,3,205,60,0,1,2,13,1,2,1,-0.82,0,0,1,0.0844,0.5465,0
8703180f-8fc9-4f8e-a842-17ae4f7016fa,V_0025,B_0077,L_001,57041.32,5704.13,2297.17,USD,46,1240.03,2026-02-05,12,1440,11,1,11,1,7,1,1,0,-0.43,1,1,1,0.0416,0.7074,0
fe63ec09-d248-4283-bed6-85fc8023c3e5,V_0060,B_0041,L_005,26654.89,2665.49,110.83,USD,12,2221.24,2025-04-04,21,897,57,2,11,2,14,1,1,0,0.36,0,1,1,0.7243,0.0664,0
c978d875-6c3e-4bca-8d25-9a40d766f8bd,V_0003,B_0021,L_007,26501.22,2650.12,927.06,USD,4,6625.31,2025-04-18,10,1474,59,1,6,3,11,1,3,0,0.06,0,0,0,0.653,0.7906,0
d6b61f30-b3b5-41bb-b10f-64aafe676e75,V_0067,B_0057,L_010,2940.2,294.02,64.4,USD,3,980.07,2025-10-31,3,1443,12,1,8,3,9,0,1,0,0.44,0,0,1,0.3959,0.5938,0
e885527f-f608-4c18-b0b7-8d99892ebf8e,V_0091,B_0091,L_010,30027.14,3002.71,966.74,USD,15,2001.81,2025-03-26,1,805,18,1,5,3,1,1,1,0,1.27,0,1,1,0.779,0.5307,0
29a4d4ec-a7d1-4b7c-8b3c-1f3e67b1a600,V_0149,B_0016,L_001,16899.75,1689.98,106.52,USD,3,5633.25,2025-09-28,1,1431,48,2,3,1,9,0,1,0,-0.9,0,1,1,0.4239,0.232,0
b316d370-8fdc-40a3-ae12-7572a7bc1da9,V_0025,B_0029,L_006,7164.53,716.45,220.88,USD,12,597.04,2025-08-23,11,499,58,2,12,3,6,1,1,0,0.81,0,1,0,0.2266,0.0002,0
8719c7ed-5197-4f1a-ae0d-fd2d87255813,V_0012,B_0047,L_007,56023.56,5602.36,166.18,USD,32,1750.74,2025-12-13,0,815,36,3,11,1,2,1,1,0,-0.37,1,1,1,0.4869,0.7767,0
b31aa8dc-c594-4937-89b4-042c3f82d7e4,V_0113,B_0062,L_005,97702.24,9770.22,3397.36,USD,16,6106.39,2025-11-04,8,257,45,1,11,1,10,0,1,0,0.5,1,0,0,0.317,0.7711,0
83bee143-9887-420b-b09b-d0faa6c4d47c,V_0079,B_0075,L_006,17343.98,1734.4,17.79,USD,26,667.08,2025-09-02,5,17,13,1,11,2,14,1,1,0,0.36,0,0,1,0.2992,0.7608,0
7969bd90-90c8-4921-845b-1d423858fc57,V_0019,B_0064,L_004,18293.06,1829.31,286.38,USD,9,2032.56,2025-05-26,9,1101,16,1,10,1,11,1,1,0,-0.68,0,1,1,0.2567,0.2018,0
3b1a86f2-735f-4f47-b64a-fa32c68195b0,V_0147,B_0090,L_003,49445.72,4944.57,547.17,USD,22,2247.53,2025-03-28,0,66,36,0,10,2,14,1,1,0,-0.55,0,0,1,0.308,0.3218,0
15b334c9-7808-48ec-a570-7dcb441e5cf0,V_0092,B_0032,L_001,57770.81,5777.08,2770.33,USD,36,1604.74,2025-11-09,8,311,56,0,1,2,7,0,2,0,0.51,1,1,0,0.3365,0.3848,0
73583d40-7c96-4503-a062-0b822bbb3449,V_0057,B_0018,L_010,21855.03,2185.5,307.71,USD,44,496.71,2025-10-12,10,1153,35,3,8,3,14,1,1,0,0.14,0,1,0,0.1558,0.6528,0
81f9fb5c-1450-43ed-9174-43e5f5b5ffce,V_0023,B_0022,L_010,29234.86,2923.49,1127.1,USD,20,1461.74,2025-03-16,7,493,26,1,1,3,3,1,2,0,-0.33,0,1,0,0.5105,0.2305,0
1367696f-0901-40dd-9353-37a8f7a49447,V_0095,B_0046,L_009,43857.83,4385.78,561.02,USD,30,1461.93,2026-02-11,19,912,7,0,5,1,4,1,1,0,-0.77,0,1,1,0.7489,0.4161,0
dd6aecfb-79ea-423c-bb2f-a88e4698f3a5,V_0047,B_0025,L_007,52416.15,5241.62,440.95,USD,42,1248.0,2026-01-25,5,1075,50,0,8,3,15,1,2,0,-0.46,1,1,1,0.268,0.1658,0
a0062c15-87b3-44db-a5a5-57a563b77490,V_0002,B_0088,L_006,19069.39,1906.94,413.55,USD,50,381.39,2025-10-02,6,681,35,0,9,2,10,1,2,0,-1.18,0,0,0,0.0527,0.153,0
8116482f-3b3f-463c-8ccd-04e507de93b6,V_0121,B_0022,L_002,56223.26,5622.33,1452.71,USD,46,1222.24,2025-08-13,7,1568,51,1,2,3,7,1,3,0,1.0,1,0,0,0.5313,0.2041,0
67823b2d-aabe-438d-b55b-8d83d21eec8d,V_0040,B_0066,L_010,3606.34,360.63,31.08,USD,33,109.28,2025-07-30,1,1053,8,1,8,1,1,0,1,0,-0.85,0,0,1,0.6086,0.0127,0
0b912554-a17d-40b3-9a4c-84a4ec5b926f,V_0046,B_0071,L_004,22829.74,2282.97,612.58,USD,41,556.82,2025-06-18,4,319,3,2,3,2,5,1,2,0,-0.48,0,0,1,0.4503,0.2507,0
34306eae-8b4e-47bf-a8ca-59bc59a7f023,V_0072,B_0084,L_004,44030.77,4403.08,2035.44,USD,34,1295.02,2025-03-26,13,738,36,1,1,3,3,0,3,0,-0.24,0,0,0,0.7182,0.2799,0
52a12406-0794-419e-9435-6de81ea2bd54,V_0004,B_0017,L_001,21636.63,2163.66,1058.76,USD,18,1202.04,2026-02-12,4,269,8,3,10,2,14,0,1,0,0.29,0,0,1,0.4715,0.4201,0
a0d61aa3-4a97-4315-aff5-1741fae6ed71,V_0027,B_0032,L_006,27166.96,2716.7,56.27,USD,50,543.34,2025-11-05,2,97,26,2,8,1,1,0,1,0,0.4,0,0,1,0.4384,0.5622,0
26c26770-72dc-4c29-a308-e15445f0aeed,V_0089,B_0092,L_010,37784.14,3778.41,1564.6,USD,30,1259.47,2025-09-12,18,1101,14,1,2,3,1,0,3,0,1.32,0,1,1,0.5681,0.5419,0
433ff3e7-0d56-4368-b47f-266111eae17d,V_0042,B_0077,L_002,24763.69,2476.37,1093.89,USD,44,562.81,2025-03-30,15,1772,38,0,2,3,12,1,3,0,1.23,0,1,0,0.4727,0.7306,0
307278f6-1172-4886-97e4-f54d56bb8f1b,V_0056,B_0016,L_001,55295.32,5529.53,2328.34,USD,48,1151.99,2025-07-12,2,803,10,1,10,1,13,1,1,0,-1.21,1,1,1,0.0085,0.4982,0
f6d68864-37c1-4ada-b394-9b83ea16d952,V_0031,B_0054,L_008,110189.81,11018.98,307.85,USD,26,4238.07,2025-08-28,13,806,29,0,6,1,12,0,1,0,1.27,1,0,0,0.1468,0.6067,0
069d69f1-4795-435f-abba-03e22c8243e3,V_0040,B_0011,L_010,49030.99,4903.1,965.22,USD,24,2042.96,2025-12-15,9,1605,16,2,12,1,8,0,1,0,0.49,0,0,0,0.5257,0.2921,0
b7bfcb1e-d841-4414-84eb-5abc5cedaa50,V_0101,B_0026,L_005,41792.28,4179.23,394.03,USD,15,2786.15,2025-08-16,0,1239,24,1,8,1,3,0,1,0,-0.76,0,1,1,0.4711,0.4165,0
09f7f8c7-cf40-419e-a3cf-e20198fa5ba9,V_0099,B_0018,L_007,30633.16,3063.32,179.93,USD,19,1612.27,2025-07-01,6,1363,8,2,12,3,12,1,2,0,-0.31,0,0,0,0.3185,0.0212,0
feabe2af-f059-4f43-9422-88415f1ef219,V_0069,B_0087,L_003,58563.61,5856.36,1507.1,USD,33,1774.65,2025-03-13,17,1217,60,0,9,2,3,1,1,0,-0.37,1,0,0,0.6778,0.353,0
fc090b2a-601a-457d-b1af-43b5312904da,V_0080,B_0092,L_002,4563.18,456.32,130.25,USD,25,182.53,2025-06-03,17,491,56,1,5,2,3,1,2,0,0.81,0,0,0,0.7756,0.5546,0
093001c0-a42f-44c5-b5b9-8b37e1d094af,V_0015,B_0047,L_009,11442.72,1144.27,140.47,USD,13,880.21,2025-03-10,22,162,45,2,12,3,8,1,2,0,0.58,0,0,0,0.5155,0.0227,0
35d999db-a84d-45ff-b86d-9c07181d1ff8,V_0008,B_0048,L_005,47317.68,4731.77,1104.64,USD,47,1006.76,2026-02-09,18,1023,21,3,9,3,12,1,3,0,0.46,0,0,0,0.5669,0.1719,0
a37c3781-8a64-4e50-9b37-ad52294a0d3f,V_0069,B_0093,L_006,12148.08,1214.81,218.96,USD,16,759.25,2025-12-06,15,555,25,3,12,3,7,1,1,0,-0.52,0,1,0,0.4068,0.3814,0
d4122abb-6f68-495a-8ad4-af16d8832f5b,V_0111,B_0027,L_005,1847.32,184.73,16.36,USD,19,97.23,2025-11-22,22,1173,21,2,10,1,14,1,1,0,-1.02,0,1,0,0.3166,0.2389,0
0201c8df-f0df-4e7e-9cb2-d8411fbd5793,V_0048,B_0098,L_007,44829.92,4482.99,724.22,USD,24,1867.91,2025-09-12,9,373,7,1,1,2,14,0,2,0,-0.02,0,0,0,0.557,0.1649,0
a9e278d5-3355-4737-9578-4ab263a477ed,V_0035,B_0031,L_006,3993.55,399.36,117.51,USD,8,499.19,2025-09-06,3,586,3,2,12,3,10,1,1,0,1.16,0,1,1,0.1008,0.7225,0
ea079ee4-999f-4afb-a2bf-65adbc358ac7,V_0064,B_0021,L_007,27928.51,2792.85,420.32,USD,21,1329.93,2025-06-10,22,928,36,3,6,3,13,1,2,0,0.69,0,0,0,0.3454,0.6286,0
c50d70fe-3063-4854-9514-5a55700ee7e9,V_0058,B_0014,L_001,115867.61,11586.76,3740.3,USD,47,2465.27,2025-11-19,11,291,59,0,1,2,12,1,2,0,1.4,1,0,0,0.3701,0.6281,0
1a8c9be2-4d27-47cf-9b61-a26d3d376789,V_0024,B_0072,L_005,33313.9,3331.39,348.32,USD,43,774.74,2025-05-22,13,1036,51,3,7,2,14,1,2,0,-0.13,0,0,0,0.6024,0.6489,0
7d1646aa-79bc-4316-9fe5-54c8137f3a2d,V_0013,B_0015,L_008,28124.78,2812.48,1356.84,USD,42,669.64,2026-02-02,0,842,50,2,4,1,15,1,1,0,-1.32,0,0,1,0.664,0.0394,0
10c1b6d4-1492-4b85-ab38-dd15e0eb8193,V_0119,B_0058,L_003,32949.22,3294.92,659.49,USD,21,1569.01,2025-05-31,14,571,58,0,10,1,15,1,1,0,-0.61,0,1,1,0.4247,0.0413,0
af4e0d7f-6868-4a2b-ae1b-59e82d35ccd6,V_0040,B_0057,L_009,48780.31,4878.03,2262.36,USD,24,2032.51,2025-11-13,21,75,1,1,8,3,3,0,3,0,-1.01,0,0,0,0.1867,0.3627,0
5494d008-0bcc-40a2-90ae-65bc74b10cb4,V_0033,B_0009,L_005,45840.27,4584.03,1061.47,USD,13,3526.17,2025-03-06,19,1175,44,0,3,2,9,1,1,0,1.43,0,0,0,0.0905,0.1251,0
296634c3-6ec4-491f-a83f-659f8c6398b1,V_0127,B_0022,L_001,23873.67,2387.37,236.49,USD,40,596.84,2026-02-19,4,801,11,0,9,3,3,1,3,0,-0.26,0,0,1,0.4646,0.3105,0
ce2b786a-a8cb-47d9-ba98-4914670dc789,V_0125,B_0032,L_006,13687.54,1368.75,255.63,USD,40,342.19,2026-01-24,21,481,9,1,3,3,12,1,2,0,-1.77,0,1,0,0.1365,0.5303,0
f73c509e-974d-4949-83b7-cf86c5751acd,V_0059,B_0090,L_010,15550.58,1555.06,406.04,USD,39,398.73,2025-07-18,11,1416,44,1,6,1,3,1,1,0,1.74,0,0,0,0.7804,0.2666,0
1e28045d-baaf-48c3-bc09-8706055023ae,V_0109,B_0055,L_002,5502.72,550.27,267.43,USD,31,177.51,2025-03-18,17,94,32,1,7,3,8,1,1,0,-0.79,0,0,0,0.5725,0.6305,0
749a6f00-2795-4679-a2c6-0399a73da4e0,V_0130,B_0021,L_004,35424.77,3542.48,174.77,USD,32,1107.02,2025-09-11,3,1732,60,1,9,3,9,1,3,0,0.2,0,0,1,0.6867,0.7655,0
10631e12-4539-4dc7-aed8-b52c24d875dc,V_0047,B_0091,L_002,55898.95,5589.9,1377.9,USD,41,1363.39,2026-02-18,8,529,49,3,10,1,6,1,1,0,1.09,1,0,0,0.1674,0.003,0
5276b7a3-9127-49ba-9c89-ee2852a43f79,V_0068,B_0017,L_003,30632.42,3063.24,1485.46,USD,14,2188.03,2025-05-10,4,1459,32,0,10,1,13,1,1,0,2.37,0,1,1,0.3588,0.7845,0
375eac44-dd97-4bd8-9110-e49512140f12,V_0065,B_0020,L_006,27185.76,2718.58,911.2,USD,48,566.37,2026-01-27,21,378,11,2,8,1,7,1,1,0,0.37,0,0,0,0.1199,0.4575,0
26863229-5984-4751-99ad-248172cd5fed,V_0087,B_0028,L_006,13760.9,1376.09,619.39,USD,16,860.06,2026-01-12,23,1636,15,0,10,1,9,0,1,0,1.46,0,0,1,0.1043,0.2474,0
7e26ecd9-af41-4f46-a051-0b0e3b7a3e81,V_0070,B_0051,L_008,59152.92,5915.29,2447.96,USD,1,59152.92,2025-08-01,7,625,49,0,10,3,6,0,1,0,-0.76,1,0,0,0.4702,0.0512,0
518e76c1-44a0-45e2-b16a-e71dc2c3c155,V_0004,B_0085,L_002,57693.83,5769.38,1111.66,USD,26,2218.99,2025-11-08,9,470,36,3,13,2,7,1,1,0,-0.39,1,1,0,0.3601,0.0177,0
e5868959-0897-4253-adb7-6da4c3464590,V_0081,B_0094,L_005,24894.17,2489.42,56.05,USD,21,1185.44,2025-03-30,5,1352,4,2,3,2,12,1,2,0,-0.85,0,1,1,0.333,0.1437,0
3ca342b9-b7bc-4359-8413-8629f31c62a8,V_0019,B_0010,L_010,33947.83,3394.78,1142.74,USD,22,1543.08,2025-03-01,18,188,36,3,12,1,10,1,1,0,-0.67,0,1,0,0.094,0.6285,0
7d4cdbc8-42b7-4d6e-bcfc-fd703dcedc88,V_0116,B_0071,L_008,6989.16,698.92,64.6,USD,31,225.46,2025-05-02,0,891,10,0,1,3,14,1,3,0,-0.55,0,0,1,0.1133,0.5143,0
61176f84-fad3-45db-b9d8-c353c1c9ea5c,V_0128,B_0013,L_003,57413.2,5741.32,257.8,USD,20,2870.66,2025-06-04,18,1468,27,3,10,3,10,1,3,0,1.82,1,0,0,0.7697,0.7212,0
e507ebbe-e534-4462-a68f-7d2ef872dea3,V_0117,B_0052,L_001,48232.15,4823.22,1261.8,USD,14,3445.15,2025-09-27,15,474,5,1,3,2,11,1,2,0,0.86,0,1,0,0.0122,0.1761,0
e2d51f0b-d6a0-47fa-bc60-8a636bd79b60,V_0008,B_0059,L_006,26671.62,2667.16,1285.35,USD,35,762.05,2026-01-19,17,486,53,1,11,3,10,0,3,0,-2.71,0,0,0,0.6986,0.5639,0
178c6d09-69ed-4bcc-aea6-b2fec7f76ac4,V_0080,B_0026,L_002,39040.54,3904.05,1229.71,USD,25,1561.62,2025-05-28,0,1377,46,2,4,1,2,0,1,0,0.37,0,0,1,0.1983,0.7422,0
341dd383-e79e-4be8-b2cc-9865ea4269f2,V_0012,B_0021,L_002,43263.13,4326.31,761.37,USD,2,21631.56,2025-10-27,12,580,36,3,7,2,1,1,1,0,0.12,0,0,0,0.0732,0.4111,0
54c9e372-96ce-4ff1-b0fd-9bc6c97588ce,V_0001,B_0018,L_007,10954.96,1095.5,254.3,USD,20,547.75,2026-01-27,13,610,36,3,12,2,15,1,2,0,-0.32,0,0,0,0.7509,0.1487,0
0227aa26-3685-4808-9017-5b7ad6dc5169,V_0023,B_0054,L_004,149200.31800654827,14920.03,2877.01,USD,23,6486.97,2025-03-10,8,7,22,3,6,6,5,0,5,0,1.82,1,0,0,0.6581,0.7122,1
f2819474-944b-4bea-bbac-1280add40fff,V_0110,B_0079,L_003,16910.07,1691.01,373.19,USD,8,2113.76,2025-12-07,20,1166,44,3,6,2,4,1,1,0,0.77,0,1,0,0.1484,0.5213,0
715d1815-9a0c-47c0-8eb9-2f1124025e60,V_0095,B_0076,L_008,41313.03,4131.3,370.26,USD,23,1796.22,2025-11-18,5,1382,13,3,7,1,2,1,1,0,0.18,0,0,1,0.2018,0.7647,0
607c2946-a8ed-49e8-8391-70a5ac3037ea,V_0075,B_0068,L_010,27493.26,2749.33,1155.4,USD,49,561.09,2025-09-10,11,848,42,3,6,2,6,1,2,0,-0.16,0,0,0,0.1254,0.3411,0
0645f58f-4eb1-4241-843b-f6ead7075606,V_0075,B_0096,L_004,1448.01,144.8,18.64,USD,5,289.6,2025-07-27,19,1167,59,1,10,1,14,1,1,0,1.19,0,1,1,0.6251,0.544,0
71f11229-014c-422a-9f3d-1aea540ced22,V_0071,B_0075,L_008,54582.37,5458.24,1569.02,USD,18,3032.35,2025-07-06,0,1385,53,1,3,1,1,1,1,0,0.04,1,1,1,0.4331,0.2591,0
5bcdc81f-7848-4695-b2b6-22b90c64d4af,V_0129,B_0054,L_003,53265.03,5326.5,1270.45,USD,14,3804.64,2026-01-29,17,1070,37,2,3,1,3,1,1,0,-0.34,1,0,0,0.7025,0.4687,0
9e45a7b8-a963-4161-aa8a-f5205a4e7272,V_0003,B_0098,L_010,48275.24,4827.52,147.73,USD,12,4022.94,2025-10-24,1,618,57,2,5,2,11,1,2,0,-1.06,0,0,1,0.6424,0.2989,0
7e166e3a-09d0-4541-b0f9-9afe48a10d21,V_0095,B_0044,L_008,5831.84,583.18,38.46,USD,50,116.64,2025-06-26,0,570,36,3,7,2,15,1,1,0,1.66,0,1,1,0.0728,0.5186,0
c3f46d81-be22-4557-b7cf-5afd78a5d4a9,V_0038,B_0093,L_010,24396.6,2439.66,66.61,USD,2,12198.3,2025-08-22,3,236,13,3,8,2,14,1,2,0,-0.47,0,1,1,0.6176,0.6626,0
833f0698-cc60-4c63-bbe0-0b59b33be0d8,V_0136,B_0091,L_010,53855.4,5385.54,890.68,USD,22,2447.97,2025-10-20,0,882,51,0,9,3,4,1,1,0,0.19,1,0,1,0.7055,0.3882,0
c2b77a82-5cc0-4722-9ab2-08391e288a10,V_0067,B_0091,L_006,55150.39,5515.04,521.59,USD,45,1225.56,2025-09-07,7,457,59,2,2,1,5,1,1,0,-0.12,1,1,1,0.3145,0.3102,0
c8a48055-2574-47cc-ab3a-a1d6e6ccf408,V_0049,B_0053,L_003,16187.92,1618.79,599.65,USD,3,5395.97,2025-05-31,9,376,16,3,6,3,2,1,1,0,0.92,0,1,0,0.0559,0.5421,0
25619d96-afd5-4434-9174-cf7c795e87ff,V_0078,B_0030,L_008,20735.9,2073.59,430.98,USD,48,432.0,2026-01-23,12,1107,53,0,0,3,13,1,3,0,-0.09,0,0,0,0.708,0.1772,0
13cdf713-2b57-476d-b571-922465adb9af,V_0081,B_0091,L_003,28272.41,2827.24,396.63,USD,49,576.99,2025-03-18,4,1340,5,3,10,2,2,1,2,0,-0.18,0,0,1,0.6102,0.4105,0
0ea7ba51-00db-454d-9242-8ff7296e787a,V_0068,B_0025,L_001,50856.57,5085.66,2139.72,USD,4,12714.14,2025-11-22,11,335,10,2,8,2,6,1,1,0,-0.0,1,1,0,0.5923,0.4343,0
256ff8a5-385b-4b39-b0bc-3f899de46eae,V_0115,B_0097,L_006,20931.43,2093.14,789.0,USD,49,427.17,2025-06-03,4,314,39,1,1,1,1,1,1,0,-0.01,0,0,1,0.5243,0.3347,0
1481a5b1-6679-40ba-a415-74e67744b4de,V_0085,B_0052,L_010,51687.81,5168.78,557.0,USD,1,51687.81,2025-06-13,6,960,28,0,1,3,15,1,2,0,-0.17,1,0,0,0.55,0.1999,0
b6551d53-3882-4c57-ba1b-1236ed9de25e,V_0117,B_0047,L_001,52661.61,5266.16,1123.98,USD,50,1053.23,2025-12-30,11,646,15,0,2,2,11,1,2,0,-1.19,1,0,0,0.7288,0.7945,0
89392af4-391d-435f-b9e8-c77b843d7b93,V_0054,B_0008,L_002,14059.89,1405.99,121.65,USD,15,937.33,2025-12-02,8,350,15,0,3,2,12,1,1,0,0.01,0,0,0,0.0163,0.4836,0
22021459-de59-4a9e-9a8b-79afc6f2f096,V_0012,B_0017,L_009,51753.86,5175.39,176.23,USD,38,1361.94,2025-03-01,2,334,10,1,5,1,15,1,1,0,-1.34,1,1,1,0.5494,0.5394,0
01c7f926-c558-4631-96b1-86cb946a661b,V_0015,B_0057,L_007,2184.47,218.45,28.28,USD,35,62.41,2025-04-14,15,1416,31,2,6,2,2,1,1,0,-1.62,0,0,0,0.6403,0.3656,0
5ef7e28f-7771-4ef7-9471-e9205aae5e90,V_0068,B_0007,L_007,36295.15,3629.52,982.92,USD,35,1037.0,2025-10-04,4,961,40,1,6,3,14,1,1,0,-0.7,0,1,1,0.34,0.2204,0
